source_file,row_type,branch,division,group,description,qty,total_amount
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE ALMOND SMALL,128.0,11567.57
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE ALMOND MEDIUM,178.0,21393.39
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE COCONUT SMALL,94.0,8477.48
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE COCONUT MEDIUM,167.0,17801.8
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK SMALL,775.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK MEDIUM,1187.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE SMALL,304.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE MEDIUM,355.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT MEDIUM,12.0,1441.44
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT SMALL,4.0,360.36
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA SMALL,13.0,1180.18
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA MEDIUM,13.0,1561.56
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND SMALL,48.0,4324.32
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND MEDIUM,64.0,7687.69
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE ALMOND LARGE,31.0,4669.67
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE COCONUT LARGE,18.0,2207.21
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE LARGE,42.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK LARGE,239.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND LARGE,11.0,1666.67
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,ADD FULL FAT MILK,242.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COLD BAR SECTION,REPLACE,ADD SKIMMED MILK,58.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,COLD BAR SECTION,REPLACE,Total by Group: REPLACE,3983.0,84339.34
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,COLD BAR SECTION,REPLACE,Total by Division: COLD BAR SECTION,17343.0,1952558.58
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,WATER,7125.0,299549.54
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,ORANGE JUICE,233.0,39183.18
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,LEMON JUICE,76.0,12780.78
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,MAWARDI JUICE,44.0,7399.4
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,APPLE JUICE,32.0,5381.38
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,POMEGRANATE JUICE,149.0,25057.06
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO CLEMENTINE 330ML/24,105.0,17657.66
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO GLASS 250ML/24,73.0,10084.08
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO LEMON 330ML/24,116.0,19507.51
rep_s_00191_SMRY-3.csv,item,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,RIM SPARKLING WATER-250 ML,314.0,22648.65
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,Total by Group: SOFT DRINKS,8267.0,459249.23
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,GRAB&GO BEVERAGES,SOFT DRINKS,Total by Division: GRAB&GO BEVERAGES,8267.0,459249.23
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,DOUBLE CHOCOLATE MUFFIN,271.0,53774.78
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,ORANGE CAKE,133.0,35945.95
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,RED VELVET CAKE,193.0,57987.99
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,BROWNIES CAKE,102.0,15345.35
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,LAZY CAKE,382.0,126186.19
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY CHEESE CAKE,131.0,51141.14
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,FRAMBOISE CHEESE CAKE,104.0,40600.6
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,LOTUS CHEESE CAKE,106.0,41381.38
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE MUFFIN,22.0,3963.96
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,CARROT CAKE,111.0,30000.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,VANILLA MUFFIN,5.0,900.9
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY MUFFIN,203.0,40234.23
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,APRICOT SABLE,130.0,31231.23
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE SABLE,181.0,43483.48
rep_s_00191_SMRY-3.csv,item,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,RED VELVET MUFFIN_,49.0,9711.71
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,Total by Group: COFFEE PASTRY,2123.0,581888.89
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,COFFEE PASTRY,COFFEE PASTRY,Total by Division: COFFEE PASTRY,2123.0,581888.89
rep_s_00191_SMRY-3.csv,item,Stories amioun,CROISSANT,CROISSANT,CHEESE CROISSANT,573.0,120513.52
rep_s_00191_SMRY-3.csv,item,Stories amioun,CROISSANT,CROISSANT,THYME CROISSANT,216.0,38936.94
rep_s_00191_SMRY-3.csv,item,Stories amioun,CROISSANT,CROISSANT,PLAIN CROISSANT,88.0,15873.87
rep_s_00191_SMRY-3.csv,item,Stories amioun,CROISSANT,CROISSANT,CHOCOLATE CROISSANT,269.0,56546.55
rep_s_00191_SMRY-3.csv,item,Stories amioun,CROISSANT,CROISSANT,OLIVE CROISSANT,102.0,21441.44
rep_s_00191_SMRY-3.csv,item,Stories amioun,CROISSANT,CROISSANT,ALMOND CROISSANT,128.0,28444.44
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,CROISSANT,CROISSANT,Total by Group: CROISSANT,1376.0,281756.76
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,CROISSANT,CROISSANT,Total by Division: CROISSANT,1376.0,281756.76
rep_s_00191_SMRY-3.csv,item,Stories amioun,COOKIES,COOKIES,NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,138.0,41501.5
rep_s_00191_SMRY-3.csv,item,Stories amioun,COOKIES,COOKIES,NY STYLE COOKIE - DOUBLE CHOCOLATE,115.0,34564.56
rep_s_00191_SMRY-3.csv,item,Stories amioun,COOKIES,COOKIES,GINGERBREAD COOKIES,3.0,900.9
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,COOKIES,COOKIES,Total by Group: COOKIES,256.0,76966.97
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,COOKIES,COOKIES,Total by Division: COOKIES,256.0,76966.97
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,FONDANT AU CHOCOLAT,216.0,77837.84
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,ECLAIR ORIGINAL,197.0,53270.27
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CHOCOLAT,184.0,49729.73
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,TARTE AU CHOCOLAT,4.0,1081.08
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS ORIGINAL ECLAIR,27.0,9009.01
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CARAMEL,15.0,4054.05
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,MACARONS,157.0,42432.43
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,CHOCOLATE SALTED CAKE,127.0,41984.99
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,ECLAIR COFFEE,4.0,1081.08
rep_s_00191_SMRY-3.csv,item,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS PISTACHIO ECLAIR,12.0,4324.32
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,Total by Group: FRENCH PASTRY,943.0,284804.81
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,FRENCH PASTRY,FRENCH PASTRY,Total by Division: FRENCH PASTRY,943.0,284804.81
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,GUMMY BEARS COMBO,521.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,GRANOLLA COMBO,805.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,WAFER ROLL COMBO,621.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,MARSHMALLOW COMBO,563.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,BROWNIES COMBO,547.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,LOTUS BISCUIT COMBO,573.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,CHOCOLATE CHIPS COMBO,950.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,OREO COMBO,798.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,SPRINKLES COMBO,358.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,MIXED NUTS COMBO,736.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,OATS COMBO,99.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,STRAWBERRY COMBO,3259.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,PINEAPPLE COMBO,1413.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,MANGO COMBO,2241.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,HONEY COMBO,128.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,BLUEBERRIES COMBO,2616.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,FROZEN YOGHURT,COMBO TOPPINGS,Total by Group: COMBO TOPPINGS,16228.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,GRANOLLA,11.0,660.66
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,WAFER ROLL,5.0,300.3
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,MARSHMALLOW,128.0,7687.69
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,BROWNIES,3.0,180.18
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,LOTUS BISCUITS,35.0,2102.1
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,OREO,104.0,6246.25
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,SPRINKLES,19.0,1141.14
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,OATS,2.0,120.12
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,CHOCOLATE CHIPS,39.0,2810.81
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,MIXED NUTS,19.0,1141.14
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,GUMMY BEARS,19.0,1141.14
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,STRAWBERRY,100.0,7207.21
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,PINEAPPLE,56.0,3567.57
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,MANGO,121.0,8720.72
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,HONEY,129.0,9297.3
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,TOPPINGS,BLUEBERRIES,88.0,6342.34
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,FROZEN YOGHURT,TOPPINGS,Total by Group: TOPPINGS,878.0,58666.67
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,PISTACHIO CRUNCH,201.0,20534.53
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA CRUNCH,26.0,2654.65
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE CRUNCH,154.0,15759.76
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA,239.0,24402.4
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,QUELLA PISTACCIO,17.0,1735.74
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE PISTACHIO,8.0,816.82
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,NUTELLA,9.0,810.81
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,FROZEN YOGHURT,LUXURY TOPPINGS,Total by Group: LUXURY TOPPINGS,654.0,66714.71
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,36.2,10870.87
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,13.0,4294.29
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT X-LARGE,3.5,1576.58
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,1127.5,354603.6
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,428.5,167555.56
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO X-LARGE,23.5,11997.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT SMALL,30.6,9189.19
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT MEDIUM,13.0,4294.29
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT X-LARGE,18.0,8108.11
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO SMALL,746.5,235363.36
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO MEDIUM,215.5,84129.13
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO X-LARGE,20.0,10235.74
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT SMALL,1.0,300.3
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO SMALL,1.0,330.33
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT SMALL,21.5,6156.16
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO SMALL,698.5,236072.07
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT MEDIUM,14.0,4624.62
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO MEDIUM,266.1,103882.88
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT X-LARGE,0.5,225.23
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO X-LARGE,17.0,8729.73
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT SMALL,1.0,300.3
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO SMALL,54.0,17186.19
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO MEDIUM,17.0,6636.64
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT MEDIUM,2.5,825.83
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT X-LARGE,1.0,450.45
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO X-LARGE,1.0,510.51
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP MANGO,147.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP CHOCOLATE,189.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP POMEGRANATE,21.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP ORIGINAL YOUGHURT,143.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT SMALL,20.5,5855.86
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO SMALL,769.4,256234.84
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT MEDIUM,3.0,990.99
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO MEDIUM,329.4,128711.71
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT X-LARGE,0.5,225.23
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO X-LARGE,21.0,10746.25
rep_s_00191_SMRY-3.csv,item,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP BLUEBERRY,36.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,Total by Group: FROZEN YOGHURT,5451.69999999999,1691213.82
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,FROZEN YOGHURT,FROZEN YOGHURT,Total by Division: FROZEN YOGHURT,23211.7,1816595.2
rep_s_00191_SMRY-3.csv,item,Stories amioun,SALADS BAR,SALADS BAR,SALAD BAR 1 VISIT,319.0,229909.91
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,SALADS BAR,SALADS BAR,Total by Group: SALADS BAR,319.0,229909.91
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,SALADS BAR,SALADS BAR,Total by Division: SALADS BAR,319.0,229909.91
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,TUNA SUB,43.0,14237.24
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,VEGGIE SUB,579.0,2126.13
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,TURKEY & CHEESE SUB,369.0,131225.22
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,CHICKEN TERIAKI SUB,84.0,27747.75
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN CHICKEN TERIAKI SUB,160.0,57657.66
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN TUNA SUB,78.0,28108.11
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN TURKEY & CHEESE SUB,694.0,268594.6
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN VEGGIE SUB,10.0,3243.24
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,PESTO HALLOUMI SUB,82.0,22216.22
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,LABNEH SUB,182.0,9009.01
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN LABNEH SUB,48.0,13000.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN PESTO HALLOUMI SUB,228.0,71747.75
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN CHICKEN CAESAR SANDWICH,143.0,64459.46
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,CHICKEN CAESAR SANDWICH,86.0,36450.45
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,PULLED BEEF CHIMICHURRI SANDWICH,17.0,7147.15
rep_s_00191_SMRY-3.csv,item,Stories amioun,SANDWICHES,SUB SANDWICHES,BROWN PULLED BEEF CHIMICHURRI SANDWICH,24.0,10810.81
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,SANDWICHES,SUB SANDWICHES,Total by Group: SUB SANDWICHES,2827.0,767780.78
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,SANDWICHES,SUB SANDWICHES,Total by Division: SANDWICHES,2827.0,767780.78
rep_s_00191_SMRY-3.csv,item,Stories amioun,CINNAMON ROLLS,CINNAMONS,CLASSIC CINNAMON ROLL LARGE,502.0,128630.63
rep_s_00191_SMRY-3.csv,item,Stories amioun,CINNAMON ROLLS,CINNAMONS,CHOCOLATE ROLL LARGE,241.0,53693.69
rep_s_00191_SMRY-3.csv,item,Stories amioun,CINNAMON ROLLS,CINNAMONS,RED CINNAMON ROLL,85.0,28210.21
rep_s_00191_SMRY-3.csv,item,Stories amioun,CINNAMON ROLLS,CINNAMONS,LOTUS ROLL,77.0,27747.75
rep_s_00191_SMRY-3.csv,group_total,Stories amioun,CINNAMON ROLLS,CINNAMONS,Total by Group: CINNAMONS,905.0,238282.28
rep_s_00191_SMRY-3.csv,division_total,Stories amioun,CINNAMON ROLLS,CINNAMONS,Total by Division: CINNAMON ROLLS,905.0,238282.28
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,CHOCOLATE PLUS,54.0,5513.51
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,ROCCA SALAD (GRAB&GO),12.0,5045.05
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,BROWN FILET STEAK SANDWICH,8.0,3603.6
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,FILET STEAK SANDWICH,1.0,420.42
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,TASTING CUP ACAI,1.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,TASTING CUP ORIGINAL SUGAR FREE YOUGHURT,1.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories amioun,NOT USED,NOT USED,GRANOLA BAR VANILLA,1.0,90.09
